,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activations,param_model__epsilon,param_model__llambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
25,14.26281099319458,0.3115887888205009,0.009389162063598633,0.007666312550393989,"['leaky_relu', 'identity']",0.0001,0.001,"{'model__activations': ['leaky_relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.001}",-0.06820788136105377,-0.07230140195718877,-0.09084520178824947,-0.060345660999699895,-0.07583016730348914,-0.0735060626819362,0.010087272301752446,19
26,13.978147172927857,0.26156557857029816,0.0,0.0,"['leaky_relu', 'identity']",0.0001,0.1,"{'model__activations': ['leaky_relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.1}",-0.15443066720033458,-0.04148486053873343,-0.1939567049972134,-0.044663979104746634,-0.09810185073713783,-0.10652761251563317,0.060111914035989915,29
27,12.468621349334716,2.7047579892189337,0.006654596328735352,0.007413830424002238,"['leaky_relu', 'identity']",0.0001,10.0,"{'model__activations': ['leaky_relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 10}",-0.09104918463459988,-0.14190255100977786,-0.08511169046452347,-0.09949261763883904,-0.19575742347483632,-0.12266269344451533,0.04161575628113911,32
28,15.038946294784546,0.8196512105655714,0.005025100708007812,0.006900601984205057,"['leaky_relu', 'identity']",0.001,0.0,"{'model__activations': ['leaky_relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0}",-0.034593110239631415,-0.043983163198075284,-0.04072045937280324,-0.07156835372439456,-0.04524140685382027,-0.04722129867774496,0.012719407512623414,15
29,14.433649587631226,0.6132679403204225,0.0023736000061035157,0.0020050663020994295,"['leaky_relu', 'identity']",0.001,0.001,"{'model__activations': ['leaky_relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.001}",-0.024690825658471086,-0.01975436028125289,-0.057286202577915314,-0.023894801425255095,-0.033062141939896726,-0.03173766637655823,0.013485177472129808,13
30,14.226030683517456,0.34483503026927104,0.006575870513916016,0.005713501223567429,"['leaky_relu', 'identity']",0.001,0.1,"{'model__activations': ['leaky_relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.1}",-0.024409100408353503,-0.019616557660544376,-0.020375687890056348,-0.02263966009763025,-0.025418100331520352,-0.02249182127762097,0.0022363401380284084,8
31,15.188141822814941,0.8732244790742529,0.010529708862304688,0.0062168942634510515,"['leaky_relu', 'identity']",0.001,10.0,"{'model__activations': ['leaky_relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 10}",-0.08692225299224322,-0.08603638678131866,-0.07864540103010992,-0.08224374115619922,-0.08393246736710427,-0.08355604986539507,0.002948277835449275,26
32,15.425121307373047,5.305295556957502,0.0022744655609130858,0.0045489311218261715,"['leaky_relu', 'identity']",0.01,0.0,"{'model__activations': ['leaky_relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0}",-0.008282485082570361,-0.006444853062131896,-0.00893078205713579,-0.008802135610508228,-0.009454632908333076,-0.008382977744135869,0.0010383307499304071,6
33,6.0084545612335205,0.23318306204360795,0.001627635955810547,0.003255271911621094,"['leaky_relu', 'identity']",0.01,0.001,"{'model__activations': ['leaky_relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.001}",-0.007842910931796367,-0.005523804342053729,-0.009374413350228766,-0.008229114830709282,-0.009787900728048153,-0.00815162883656726,0.0014952832552851294,5
34,13.706524419784547,0.9005637296226668,0.0014805793762207031,0.0019058892866086019,"['leaky_relu', 'identity']",0.01,0.1,"{'model__activations': ['leaky_relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.1}",-0.06993861223529951,-0.0682300403693787,-0.0576638748841955,-0.06421985388511219,-0.060667083676631005,-0.06414389301012338,0.004568587949214019,17
35,14.647550487518311,3.998708373095451,0.005892467498779297,0.0023829471966212348,"['leaky_relu', 'identity']",0.01,10.0,"{'model__activations': ['leaky_relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 10}",-0.08693466386669016,-0.08608561975221804,-0.07909783466842875,-0.08130698249159131,-0.08401968338977919,-0.0834889568337415,0.002930535508977473,24
