,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activations,param_model__epsilon,param_model__llambda,param_model__n_hidden,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
89,0.20054101943969727,0.00727205670669449,0.000500345230102539,0.0006330130211419946,"['relu', 'softmax']",0.001,0.1,"[100, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.1, 'model__n_hidden': [100, 2]}",0.9340659340659341,0.967032967032967,0.9120879120879121,0.967032967032967,0.978021978021978,0.9516483516483516,0.024670268484223788,100
90,0.18442091941833497,0.005644130092441178,0.00040001869201660155,0.0004899208473093903,"['relu', 'softmax']",0.01,0.0,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0, 'model__n_hidden': [25, 2]}",0.9340659340659341,0.967032967032967,0.9340659340659341,0.978021978021978,0.989010989010989,0.9604395604395604,0.02262775855161978,60
91,0.2026379108428955,0.007006433369702957,0.0009016513824462891,0.0008011708527308307,"['relu', 'softmax']",0.01,0.0,"[50, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0, 'model__n_hidden': [50, 2]}",0.989010989010989,0.989010989010989,0.9230769230769231,0.978021978021978,0.978021978021978,0.9714285714285715,0.024670268484223778,5
92,0.20426454544067382,0.007130015147274669,0.0007996559143066406,0.0003998283410113135,"['relu', 'softmax']",0.01,0.0,"[100, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0, 'model__n_hidden': [100, 2]}",0.9120879120879121,0.9230769230769231,0.9340659340659341,0.978021978021978,0.978021978021978,0.945054945054945,0.027800243166315405,116
93,0.19477238655090331,0.00805896084280839,0.0005004405975341797,0.0006332017559697329,"['relu', 'softmax']",0.01,0.0001,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0.0001, 'model__n_hidden': [25, 2]}",0.989010989010989,0.978021978021978,0.9230769230769231,1.0,0.989010989010989,0.9758241758241759,0.027274008013166703,1
94,0.21114277839660645,0.007315901523449801,0.0006006240844726562,0.0004904093736878783,"['relu', 'softmax']",0.01,0.0001,"[50, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0.0001, 'model__n_hidden': [50, 2]}",0.9230769230769231,0.967032967032967,0.9340659340659341,0.989010989010989,0.967032967032967,0.956043956043956,0.024075716813413892,78
95,0.22371602058410645,0.008244350618154076,0.0006012439727783204,0.0004909159638929316,"['relu', 'softmax']",0.01,0.0001,"[100, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0.0001, 'model__n_hidden': [100, 2]}",0.945054945054945,0.989010989010989,0.9230769230769231,0.978021978021978,0.9560439560439561,0.9582417582417582,0.023466106048420456,74
96,0.20443873405456542,0.008022247870931972,0.0005994796752929688,0.0004894731594072343,"['relu', 'softmax']",0.01,0.001,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0.001, 'model__n_hidden': [25, 2]}",0.978021978021978,0.9560439560439561,0.9340659340659341,0.967032967032967,0.989010989010989,0.964835164835165,0.01890620937811566,34
97,0.20791263580322267,0.013580980113690183,0.0006001472473144531,0.0004900182064194829,"['relu', 'softmax']",0.01,0.001,"[50, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0.001, 'model__n_hidden': [50, 2]}",0.978021978021978,0.978021978021978,0.9230769230769231,0.945054945054945,0.989010989010989,0.9626373626373625,0.024670268484223778,51
98,0.21866049766540527,0.0065120341215244865,0.0005998611450195312,0.0004897847905813932,"['relu', 'softmax']",0.01,0.001,"[100, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0.001, 'model__n_hidden': [100, 2]}",0.9010989010989011,0.967032967032967,0.9230769230769231,0.989010989010989,0.989010989010989,0.9538461538461538,0.03571005892147675,91
99,0.20499897003173828,0.013956274470101046,0.0007053852081298828,0.0006070934372140767,"['relu', 'softmax']",0.01,0.01,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0.01, 'model__n_hidden': [25, 2]}",0.967032967032967,0.989010989010989,0.945054945054945,0.978021978021978,0.989010989010989,0.9736263736263737,0.016446845656149216,4
100,0.21966791152954102,0.007040465011209409,0.0009993553161621095,1.4588411846903187e-06,"['relu', 'softmax']",0.01,0.01,"[50, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0.01, 'model__n_hidden': [50, 2]}",0.9560439560439561,0.967032967032967,0.9230769230769231,0.978021978021978,0.989010989010989,0.9626373626373628,0.022627758551619765,47
101,0.23012008666992187,0.009287033685998208,0.0006000995635986328,0.0004899800771794141,"['relu', 'softmax']",0.01,0.01,"[100, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0.01, 'model__n_hidden': [100, 2]}",0.967032967032967,0.989010989010989,0.9340659340659341,0.989010989010989,0.978021978021978,0.9714285714285715,0.020381579110979577,5
102,0.2089221954345703,0.0172400011501975,0.0004004001617431641,0.0004903887458856455,"['relu', 'softmax']",0.01,0.1,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0.1, 'model__n_hidden': [25, 2]}",0.978021978021978,0.989010989010989,0.9230769230769231,0.978021978021978,0.989010989010989,0.9714285714285715,0.024670268484223778,5
103,0.21324539184570312,0.00818149100639444,0.0006012439727783204,0.000490916218632028,"['relu', 'softmax']",0.01,0.1,"[50, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0.1, 'model__n_hidden': [50, 2]}",0.9560439560439561,0.978021978021978,0.9230769230769231,1.0,1.0,0.9714285714285715,0.02915714101411338,5
104,0.22313985824584961,0.0060875178439983675,0.00040178298950195314,0.000492082787862672,"['relu', 'softmax']",0.01,0.1,"[100, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.01, 'model__llambda': 0.1, 'model__n_hidden': [100, 2]}",0.945054945054945,0.978021978021978,0.945054945054945,0.9560439560439561,0.9560439560439561,0.956043956043956,0.012037858406706946,78
105,0.213087797164917,0.009051545711575657,0.0004001617431640625,0.0004900964138167432,"['relu', 'softmax']",0.1,0.0,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.1, 'model__llambda': 0, 'model__n_hidden': [25, 2]}",0.967032967032967,0.978021978021978,0.9340659340659341,0.978021978021978,0.978021978021978,0.9670329670329669,0.017024102620691924,31
106,0.21877007484436034,0.007262720771790053,0.00020074844360351562,0.00040149688720703125,"['relu', 'softmax']",0.1,0.0,"[50, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.1, 'model__llambda': 0, 'model__n_hidden': [50, 2]}",0.945054945054945,0.978021978021978,0.9230769230769231,0.989010989010989,0.945054945054945,0.956043956043956,0.024075716813413892,78
107,0.25214328765869143,0.03023377109247082,0.0005008220672607422,0.0004470261153324235,"['relu', 'softmax']",0.1,0.0,"[100, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.1, 'model__llambda': 0, 'model__n_hidden': [100, 2]}",0.945054945054945,0.978021978021978,0.9230769230769231,0.989010989010989,0.967032967032967,0.9604395604395604,0.023671054097294513,60
108,0.22223458290100098,0.012921308989484,0.0006001472473144531,0.0004900182760210782,"['relu', 'softmax']",0.1,0.0001,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.1, 'model__llambda': 0.0001, 'model__n_hidden': [25, 2]}",0.967032967032967,0.989010989010989,0.9230769230769231,1.0,0.978021978021978,0.9714285714285715,0.026556144996911134,5
